"anio","tipoInstitucion","institucion","uacad","carrera","titulo","gestion","nivel","estVarones","estMujeres","niVarones","niMujeres","reinsVarones","reinsMujeres","egVarones","egMujeres"
2010,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",45,16,11,4,34,12,0,0
2010,"Universidad                                       ","Universidad Nacional del Chaco Austral","Rectorado","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",191,38,117,21,74,17,0,0
2010,"Universidad                                       ","Universidad de la Marina Mercante","Facultad de Ingeniería","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",164,22,54,9,110,13,5,0
2011,"Universidad                                       ","Universidad CAECE","Departamento de Sistemas","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",166,15,36,1,130,14,13,0
2011,"Universidad                                       ","Universidad CAECE","Departamento de Sistemas - Sede Mar del Plata","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",84,12,8,0,76,12,0,0
2011,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",190,69,34,17,156,52,0,0
2011,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",132,35,41,8,91,27,3,1
2011,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",401,62,0,0,401,62,12,1
2011,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",46,19,11,6,35,13,1,3
2011,"Universidad                                       ","Universidad de la Marina Mercante","Facultad de Ingeniería","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",145,21,30,10,115,11,0,0
2012,"Universidad                                       ","Universidad CAECE","Departamento de Sistemas","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",189,18,46,6,143,12,16,1
2012,"Universidad                                       ","Universidad CAECE","Departamento de Sistemas - Sede Mar del Plata","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",103,16,19,4,84,12,0,0
2012,"Universidad                                       ","Universidad Nacional de Chilecito","Escuela de Tecnología de la Información y las Comunicaciones","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",216,76,35,7,181,69,0,0
2012,"Universidad                                       ","Universidad Nacional de La Pampa","Facultad de Ingeniería","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",128,34,39,9,89,25,5,1
2012,"Universidad                                       ","Universidad Nacional de La Rioja","Sede La Rioja","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",398,60,0,0,398,60,11,6
2012,"Universidad                                       ","Universidad Nacional de la Patagonia Austral","UNIDAD ACADEMICA CALETA OLIVIA","Ingeniería en Sistemas","Ingeniería en Sistemas","Estatal                                           ","Grado               ",46,13,16,5,30,8,0,0
2012,"Universidad                                       ","Universidad de la Marina Mercante","Facultad de Ingeniería","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",141,23,45,8,96,15,9,0
2013,"Universidad                                       ","Universidad CAECE","Departamento de Sistemas","Ingeniería en Sistemas","Ingeniería en Sistemas","Privada                                           ","Grado               ",177,17,13,5,164,12,8,4
